trip_id,route_id,service_id,shape_id,departure_s,arrival_s,stops,first_stop,last_stop,metres
TTB890502.19.11231,11231,1,11231,55020,56445,14,73238,61923,10675.0
TTB890789.19.11231,11231,1,11231,55320,56745,14,73238,61923,10675.0
TTB890600.11.11231,11231,1,11231,55620,57060,14,73238,61923,10675.0
TTB890197.22.11231,11231,1,11231,55920,57375,14,73238,61923,10675.0
TTB891356.20.11231,11231,1,11231,56220,57675,14,73238,61923,10675.0
TTB890148.22.11231,11231,1,11231,56520,57975,14,73238,61923,10675.0
TTB890930.19.11231,11231,1,11231,56820,58290,14,73238,61923,10675.0
TTB891220.21.11231,11231,1,11231,57120,58605,14,73238,61923,10675.0
TTB890214.24.11231,11231,1,11231,57420,58950,14,73238,61923,10675.0
TTB890283.24.11231,11231,1,11231,57720,59265,14,73238,61923,10675.0
TTB891355.20.11231,11231,1,11231,58020,59565,14,73238,61923,10675.0
TTB890347.24.11231,11231,1,11231,58320,59865,14,73238,61923,10675.0
TTB890502.21.11231,11231,1,11231,58620,60165,14,73238,61923,10675.0
TTB890789.21.11231,11231,1,11231,58920,60465,14,73238,61923,10675.0
TTB890600.13.11231,11231,1,11231,59220,60855,14,73238,61923,10675.0
TTB890197.24.11231,11231,1,11231,59520,61185,14,73238,61923,10675.0
TTB891356.22.11231,11231,1,11231,59820,61470,14,73238,61923,10675.0
TTB890148.24.11231,11231,1,11231,60120,61785,14,73238,61923,10675.0
TTB890140.2.11231,11231,1,11231,60420,62070,14,73238,61923,10675.0
TTB891220.23.11231,11231,1,11231,60720,62370,14,73238,61923,10675.0
TTB890214.26.11231,11231,1,11231,61020,62685,14,73238,61923,10675.0
TTB890283.26.11231,11231,1,11231,61320,63000,14,73238,61923,10675.0
TTB891355.22.11231,11231,1,11231,61620,63270,14,73238,61923,10675.0
TTB890347.26.11231,11231,1,11231,61920,63600,14,73238,61923,10675.0
TTB890502.23.11231,11231,1,11231,62220,63900,14,73238,61923,10675.0
TTB890789.23.11231,11231,1,11231,62520,64170,14,73238,61923,10675.0
TTB891432.2.11231,11231,1,11231,62820,64515,14,73238,61923,10675.0
TTB890600.15.11231,11231,1,11231,63120,64785,14,73238,61923,10675.0
TTB890197.26.11231,11231,1,11231,63420,65115,14,73238,61923,10675.0
TTB890149.9.11231,11231,1,11231,63720,65385,14,73238,61923,10675.0
TTB890148.26.11231,11231,1,11231,64020,65715,14,73238,61923,10675.0
TTB890140.4.11231,11231,1,11231,64320,65970,14,73238,61923,10675.0
TTB891220.25.11231,11231,1,11231,64620,66240,14,73238,61923,10675.0
TTB890214.28.11231,11231,1,11231,64920,66570,14,73238,61923,10675.0
TTB890283.28.11231,11231,1,11231,65220,66870,14,73238,61923,10675.0
TTB891355.24.11231,11231,1,11231,65520,67140,14,73238,61923,10675.0
TTB890347.28.11231,11231,1,11231,65820,67455,14,73238,61923,10675.0
TTB890502.25.11231,11231,1,11231,66120,67665,14,73238,61923,10675.0
TTB890789.25.11231,11231,1,11231,66420,67965,14,73238,61923,10675.0
TTB890374.5.11231,11231,1,11231,66720,68250,14,73238,61923,10675.0
TTB890600.17.11231,11231,1,11231,67020,68550,14,73238,61923,10675.0
TTB890197.28.11231,11231,1,11231,67320,68865,14,73238,61923,10675.0
TTB890149.11.11231,11231,1,11231,67620,69135,14,73238,61923,10675.0
TTB890148.28.11231,11231,1,11231,67920,69405,14,73238,61923,10675.0
TTB890140.6.11231,11231,1,11231,68220,69705,14,73238,61923,10675.0
TTB891220.27.11231,11231,1,11231,68520,69960,14,73238,61923,10675.0
TTB890214.30.11231,11231,1,11231,68820,70275,14,73238,61923,10675.0
TTB890283.30.11231,11231,1,11231,69120,70575,14,73238,61923,10675.0
TTB891355.26.11231,11231,1,11231,69420,70860,14,73238,61923,10675.0
TTB890502.27.11231,11231,1,11231,69720,71145,14,73238,61923,10675.0
TTB890789.27.11231,11231,1,11231,70020,71415,14,73238,61923,10675.0
TTB890374.7.11231,11231,1,11231,70320,71715,14,73238,61923,10675.0
TTB890600.19.11231,11231,1,11231,70620,72015,14,73238,61923,10675.0
TTB890197.30.11231,11231,1,11231,70920,72345,14,73238,61923,10675.0
TTB890149.13.11231,11231,1,11231,71220,72585,14,73238,61923,10675.0
TTB890148.30.11231,11231,1,11231,71520,72915,14,73238,61923,10675.0
TTB890140.8.11231,11231,1,11231,71820,73215,14,73238,61923,10675.0
TTB891220.29.11231,11231,1,11231,72120,73485,14,73238,61923,10675.0
TTB890214.32.11231,11231,1,11231,72480,73860,14,73238,61923,10675.0
TTB891355.28.11231,11231,1,11231,72840,74220,14,73238,61923,10675.0
TTB890502.29.11231,11231,1,11231,73200,74580,14,73238,61923,10675.0
TTB890789.29.11231,11231,1,11231,73560,74940,14,73238,61923,10675.0
TTB890374.9.11231,11231,1,11231,73920,75270,14,73238,61923,10675.0
TTB890600.21.11231,11231,1,11231,74280,75630,14,73238,61923,10675.0
TTB890149.15.11231,11231,1,11231,74640,76005,14,73238,61923,10675.0
TTB890148.32.11231,11231,1,11231,75000,76290,14,73238,61923,10675.0
TTB890140.10.11231,11231,1,11231,75360,76635,14,73238,61923,10675.0
TTB891220.31.11231,11231,1,11231,75720,77025,14,73238,61923,10675.0
TTB890214.34.11231,11231,1,11231,76110,77415,14,73238,61923,10675.0
TTB891355.30.11231,11231,1,11231,76500,77805,14,73238,61923,10675.0
TTB890789.31.11231,11231,1,11231,76890,78195,14,73238,61923,10675.0
TTB890374.11.11231,11231,1,11231,77280,78585,14,73238,61923,10675.0
TTB890600.23.11231,11231,1,11231,77670,78975,14,73238,61923,10675.0
TTB890149.17.11231,11231,1,11231,78150,79470,14,73238,61923,10675.0
TTB890140.12.11231,11231,1,11231,78630,80010,14,73238,61923,10675.0
TTB891220.33.11231,11231,1,11231,79110,80415,14,73238,61923,10675.0
TTB891355.32.11231,11231,1,11231,79590,80895,14,73238,61923,10675.0
TTB890789.33.11231,11231,1,11231,80070,81390,14,73238,61923,10675.0
TTB890374.13.11231,11231,1,11231,80550,81870,14,73238,61923,10675.0
TTB890600.25.11231,11231,1,11231,81015,82335,14,73238,61923,10675.0
TTB890799.2.11231,11231,1,11231,81405,82665,14,73238,61923,10675.0
TTB890149.19.11231,11231,1,11231,81795,83055,14,73238,61923,10675.0
TTB891220.35.11231,11231,1,11231,82245,83505,14,73238,61923,10675.0
TTB891355.34.11231,11231,1,11231,82800,84060,14,73238,61923,10675.0
TD1D40131.1.11231,11231,2,11231,16200,17550,14,73238,61923,10675.0
TD1D40180.1.11231,11231,2,11231,16560,17910,14,73238,61923,10675.0
TD1D40232.1.11231,11231,2,11231,16920,18270,14,73238,61923,10675.0
TD1D40285.1.11231,11231,2,11231,17280,18630,14,73238,61923,10675.0
TD1D40335.1.11231,11231,2,11231,17640,19020,14,73238,61923,10675.0
TD1D40132.2.11231,11231,2,11231,18000,19380,14,73238,61923,10675.0
TD1D40181.2.11231,11231,2,11231,18360,19740,14,73238,61923,10675.0
TD1D40233.2.11231,11231,2,11231,18720,20100,14,73238,61923,10675.0
TD1D40286.2.11231,11231,2,11231,19080,20460,14,73238,61923,10675.0
TD1D40336.2.11231,11231,2,11231,19440,20850,14,73238,61923,10675.0
TD1D40131.3.11231,11231,2,11231,19800,21225,14,73238,61923,10675.0
TD1D40180.3.11231,11231,2,11231,20160,21585,14,73238,61923,10675.0
TD1D40232.3.11231,11231,2,11231,20520,21945,14,73238,61923,10675.0
TD1D40285.3.11231,11231,2,11231,20880,22305,14,73238,61923,10675.0
TD1D40335.3.11231,11231,2,11231,21240,22650,14,73238,61923,10675.0
TD1D40132.4.11231,11231,2,11231,21600,23010,14,73238,61923,10675.0
TD1D40181.4.11231,11231,2,11231,21960,23370,14,73238,61923,10675.0
TD1D40233.4.11231,11231,2,11231,22320,23730,14,73238,61923,10675.0
TD1D40286.4.11231,11231,2,11231,22680,24090,14,73238,61923,10675.0
TD1D40336.4.11231,11231,2,11231,23040,24435,14,73238,61923,10675.0
TD1D40131.5.11231,11231,2,11231,23400,24795,14,73238,61923,10675.0
TD1D40180.5.11231,11231,2,11231,23760,25155,14,73238,61923,10675.0
TD1D40232.5.11231,11231,2,11231,24120,25515,14,73238,61923,10675.0
TD1D40285.5.11231,11231,2,11231,24480,25875,14,73238,61923,10675.0
TD1D40335.5.11231,11231,2,11231,24840,26235,14,73238,61923,10675.0
TD1D40585.2.11231,11231,2,11231,25200,26595,14,73238,61923,10675.0
TD1D40181.6.11231,11231,2,11231,25560,26955,14,73238,61923,10675.0
TD1D40233.6.11231,11231,2,11231,25920,27315,14,73238,61923,10675.0
TD1D40396.2.11231,11231,2,11231,26280,27675,14,73238,61923,10675.0
TD1D40336.6.11231,11231,2,11231,26640,28020,14,73238,61923,10675.0
TD1D40131.7.11231,11231,2,11231,27000,28380,14,73238,61923,10675.0
TD1D40180.7.11231,11231,2,11231,27360,28740,14,73238,61923,10675.0
TD1D40286.6.11231,11231,2,11231,27720,29115,14,73238,61923,10675.0
TD1D40669.2.11231,11231,2,11231,28080,29475,14,73238,61923,10675.0
TD1D40335.7.11231,11231,2,11231,28440,29850,14,73238,61923,10675.0
TD1D40610.2.11231,11231,2,11231,28800,30225,14,73238,61923,10675.0
TD1D40679.2.11231,11231,2,11231,29160,30585,14,73238,61923,10675.0
TD1D40233.8.11231,11231,2,11231,29520,30945,14,73238,61923,10675.0
TD1D40396.4.11231,11231,2,11231,29880,31305,14,73238,61923,10675.0
TD1D40754.2.11231,11231,2,11231,30240,31650,14,73238,61923,10675.0
TD1D40798.2.11231,11231,2,11231,30600,32010,14,73238,61923,10675.0
TD1D40131.9.11231,11231,2,11231,30960,32355,14,73238,61923,10675.0
TD1D40264.2.11231,11231,2,11231,31320,32730,14,73238,61923,10675.0
TD1D40876.2.11231,11231,2,11231,31680,33090,14,73238,61923,10675.0
TD1D40867.2.11231,11231,2,11231,32040,33435,14,73238,61923,10675.0
TD1D40369.2.11231,11231,2,11231,32400,33795,14,73238,61923,10675.0
TD1D40679.4.11231,11231,2,11231,32760,34155,14,73238,61923,10675.0
TD1D40792.2.11231,11231,2,11231,33120,34515,14,73238,61923,10675.0
TD1D40243.2.11231,11231,2,11231,33480,34875,14,73238,61923,10675.0
TD1D40754.4.11231,11231,2,11231,33840,35220,14,73238,61923,10675.0
TD1D40798.4.11231,11231,2,11231,34200,35565,14,73238,61923,10675.0
TD1D40556.2.11231,11231,2,11231,34560,35925,14,73238,61923,10675.0
TD1D40264.4.11231,11231,2,11231,34920,36285,14,73238,61923,10675.0
TD1D40876.4.11231,11231,2,11231,35280,36645,14,73238,61923,10675.0
TD1D40867.4.11231,11231,2,11231,35640,37050,14,73238,61923,10675.0
TD1D40729.2.11231,11231,2,11231,36000,37425,14,73238,61923,10675.0
TD1D40922.2.11231,11231,2,11231,36360,37785,14,73238,61923,10675.0
TD1D40369.4.11231,11231,2,11231,36720,38145,14,73238,61923,10675.0
TD1D40243.4.11231,11231,2,11231,37080,38505,14,73238,61923,10675.0
TD1D40844.2.11231,11231,2,11231,37440,38835,14,73238,61923,10675.0
TD1D40335.9.11231,11231,2,11231,37800,39195,14,73238,61923,10675.0
TD1D40754.6.11231,11231,2,11231,38160,39540,14,73238,61923,10675.0
TD1D40264.6.11231,11231,2,11231,38520,39900,14,73238,61923,10675.0
TD1D40942.2.11231,11231,2,11231,38880,40260,14,73238,61923,10675.0
TD1D40876.6.11231,11231,2,11231,39240,40650,14,73238,61923,10675.0
TD1D40729.4.11231,11231,2,11231,39600,41025,14,73238,61923,10675.0
TD1D40922.4.11231,11231,2,11231,39960,41385,14,73238,61923,10675.0
TD1D40285.7.11231,11231,2,11231,40320,41745,14,73238,61923,10675.0
TD1D40243.6.11231,11231,2,11231,40680,42105,14,73238,61923,10675.0
TD1D40369.6.11231,11231,2,11231,41040,42435,14,73238,61923,10675.0
TD1D40335.11.11231,11231,2,11231,41400,42795,14,73238,61923,10675.0
TD1D40244.2.11231,11231,2,11231,41760,43155,14,73238,61923,10675.0
TD1D40679.6.11231,11231,2,11231,42120,43500,14,73238,61923,10675.0
TD1D40754.8.11231,11231,2,11231,42480,43860,14,73238,61923,10675.0
TD1D40876.8.11231,11231,2,11231,42840,44280,14,73238,61923,10675.0
TD1D40180.9.11231,11231,2,11231,43200,44670,14,73238,61923,10675.0
TD1D40798.6.11231,11231,2,11231,43560,45030,14,73238,61923,10675.0
TD1D40729.6.11231,11231,2,11231,43920,45390,14,73238,61923,10675.0
TD1D40243.8.11231,11231,2,11231,44280,45750,14,73238,61923,10675.0
TD1D40610.4.11231,11231,2,11231,44640,46140,14,73238,61923,10675.0
TD1D40867.6.11231,11231,2,11231,45000,46500,14,73238,61923,10675.0
TD1D40369.8.11231,11231,2,11231,45360,46860,14,73238,61923,10675.0
TD1D40679.8.11231,11231,2,11231,45720,47220,14,73238,61923,10675.0
TD1D40232.7.11231,11231,2,11231,46080,47580,14,73238,61923,10675.0
TD1D40523.2.11231,11231,2,11231,46440,47895,14,73238,61923,10675.0
TD1D40754.10.11231,11231,2,11231,46800,48255,14,73238,61923,10675.0
TD1D40798.8.11231,11231,2,11231,47160,48600,14,73238,61923,10675.0
TD1D40181.8.11231,11231,2,11231,47520,48975,14,73238,61923,10675.0
TD1D40264.8.11231,11231,2,11231,47880,49335,14,73238,61923,10675.0
TD1D40243.10.11231,11231,2,11231,48240,49665,14,73238,61923,10675.0
TD1D40867.8.11231,11231,2,11231,48600,50010,14,73238,61923,10675.0
TD1D40792.4.11231,11231,2,11231,48960,50370,14,73238,61923,10675.0
TD1D40922.6.11231,11231,2,11231,49320,50745,14,73238,61923,10675.0
TD1D40679.10.11231,11231,2,11231,49680,51090,14,73238,61923,10675.0
TD1D40523.4.11231,11231,2,11231,50040,51465,14,73238,61923,10675.0
TD1D40556.4.11231,11231,2,11231,50400,51825,14,73238,61923,10675.0
TD1D40754.12.11231,11231,2,11231,50760,52185,14,73238,61923,10675.0
TD1D40181.10.11231,11231,2,11231,51120,52545,14,73238,61923,10675.0
TD1D40264.10.11231,11231,2,11231,51480,52905,14,73238,61923,10675.0
TD1D40396.6.11231,11231,2,11231,51840,53280,14,73238,61923,10675.0
TD1D40243.12.11231,11231,2,11231,52200,53640,14,73238,61923,10675.0
TD1D40792.6.11231,11231,2,11231,52560,54000,14,73238,61923,10675.0
TD1D40922.8.11231,11231,2,11231,52920,54375,14,73238,61923,10675.0
TD1D40329.2.11231,11231,2,11231,53280,54720,14,73238,61923,10675.0
TD1D40729.8.11231,11231,2,11231,53640,55035,14,73238,61923,10675.0
TD1D40679.12.11231,11231,2,11231,54000,55395,14,73238,61923,10675.0
TD1D40754.14.11231,11231,2,11231,54360,55755,14,73238,61923,10675.0
TD1D40942.4.11231,11231,2,11231,54720,56115,14,73238,61923,10675.0
TD1D40181.12.11231,11231,2,11231,55080,56475,14,73238,61923,10675.0
TD1D40396.8.11231,11231,2,11231,55440,56865,14,73238,61923,10675.0
TD1D41070.2.11231,11231,2,11231,55800,57225,14,73238,61923,10675.0
TD1D40285.9.11231,11231,2,11231,56160,57585,14,73238,61923,10675.0
TD1D40798.10.11231,11231,2,11231,56520,57945,14,73238,61923,10675.0
TD1D40922.10.11231,11231,2,11231,56880,58320,14,73238,61923,10675.0
TD1D40729.10.11231,11231,2,11231,57240,58635,14,73238,61923,10675.0
TD1D40244.4.11231,11231,2,11231,57600,59025,14,73238,61923,10675.0
TD1D40679.14.11231,11231,2,11231,57960,59370,14,73238,61923,10675.0
TD1D40942.6.11231,11231,2,11231,58320,59730,14,73238,61923,10675.0
TD1D40181.14.11231,11231,2,11231,58680,60090,14,73238,61923,10675.0
TD1D40180.11.11231,11231,2,11231,59040,60480,14,73238,61923,10675.0
TD1D40523.6.11231,11231,2,11231,59400,60840,14,73238,61923,10675.0
TD1D41070.4.11231,11231,2,11231,59760,61200,14,73238,61923,10675.0
TD1D40798.12.11231,11231,2,11231,60120,61560,14,73238,61923,10675.0
TD1D40610.6.11231,11231,2,11231,60480,61920,14,73238,61923,10675.0
TD1D40264.12.11231,11231,2,11231,60840,62280,14,73238,61923,10675.0
TD1D40922.12.11231,11231,2,11231,61200,62625,14,73238,61923,10675.0
TD1D40729.12.11231,11231,2,11231,61560,62970,14,73238,61923,10675.0
TD1D40679.16.11231,11231,2,11231,61920,63330,14,73238,61923,10675.0
TD1D40792.8.11231,11231,2,11231,62280,63690,14,73238,61923,10675.0
TD1D40180.13.11231,11231,2,11231,62640,64035,14,73238,61923,10675.0
TD1D40523.8.11231,11231,2,11231,63000,64410,14,73238,61923,10675.0
TD1D40942.8.11231,11231,2,11231,63360,64755,14,73238,61923,10675.0
TD1D40754.16.11231,11231,2,11231,63720,65130,14,73238,61923,10675.0
TD1D40610.8.11231,11231,2,11231,64080,65490,14,73238,61923,10675.0
TD1D40854.2.11231,11231,2,11231,64440,65835,14,73238,61923,10675.0
TD1D40922.14.11231,11231,2,11231,64800,66225,14,73238,61923,10675.0
TD1D40729.14.11231,11231,2,11231,65160,66570,14,73238,61923,10675.0
TD1D40679.18.11231,11231,2,11231,65520,66930,14,73238,61923,10675.0
TD1D40792.10.11231,11231,2,11231,65880,67290,14,73238,61923,10675.0
TD1D40180.15.11231,11231,2,11231,66240,67665,14,73238,61923,10675.0
TD1D41029.2.11231,11231,2,11231,66600,68010,14,73238,61923,10675.0
TD1D40264.14.11231,11231,2,11231,66960,68355,14,73238,61923,10675.0
TD1D40523.10.11231,11231,2,11231,67320,68730,14,73238,61923,10675.0
TD1D40610.10.11231,11231,2,11231,67680,69090,14,73238,61923,10675.0
TD1D40232.9.11231,11231,2,11231,68040,69405,14,73238,61923,10675.0
TD1D40854.4.11231,11231,2,11231,68400,69750,14,73238,61923,10675.0
TD1D40729.16.11231,11231,2,11231,68760,70125,14,73238,61923,10675.0
TD1D40679.20.11231,11231,2,11231,69120,70470,14,73238,61923,10675.0
TD1D40792.12.11231,11231,2,11231,69480,70830,14,73238,61923,10675.0
TD1D40754.18.11231,11231,2,11231,69840,71190,14,73238,61923,10675.0
TD1D40180.17.11231,11231,2,11231,70200,71580,14,73238,61923,10675.0
TD1D40264.16.11231,11231,2,11231,70560,71925,14,73238,61923,10675.0
TD1D40523.12.11231,11231,2,11231,70920,72300,14,73238,61923,10675.0
TD1D40610.12.11231,11231,2,11231,71280,72660,14,73238,61923,10675.0
TD1D40232.11.11231,11231,2,11231,71640,73005,14,73238,61923,10675.0
TD1D40285.11.11231,11231,2,11231,72000,73380,14,73238,61923,10675.0
TD1D40729.18.11231,11231,2,11231,72360,73755,14,73238,61923,10675.0
TD1D40679.22.11231,11231,2,11231,72720,74115,14,73238,61923,10675.0
TD1D40792.14.11231,11231,2,11231,73080,74475,14,73238,61923,10675.0
TD1D40754.20.11231,11231,2,11231,73440,74805,14,73238,61923,10675.0
TD1D40180.19.11231,11231,2,11231,73800,75165,14,73238,61923,10675.0
TD1D40264.18.11231,11231,2,11231,74160,75510,14,73238,61923,10675.0
TD1D40523.14.11231,11231,2,11231,74520,75855,14,73238,61923,10675.0
TD1D40610.14.11231,11231,2,11231,74880,76215,14,73238,61923,10675.0
TD1D40232.13.11231,11231,2,11231,75240,76620,14,73238,61923,10675.0
TD1D40285.13.11231,11231,2,11231,75600,76950,14,73238,61923,10675.0
TD1D40729.20.11231,11231,2,11231,75960,77295,14,73238,61923,10675.0
TD1D40224.2.11231,11231,2,11231,76320,77670,14,73238,61923,10675.0
TD1D40792.16.11231,11231,2,11231,76680,78060,14,73238,61923,10675.0
TD1D40754.22.11231,11231,2,11231,77040,78345,14,73238,61923,10675.0
TD1D40180.21.11231,11231,2,11231,77400,78675,14,73238,61923,10675.0
TD1D40679.24.11231,11231,2,11231,77760,79065,14,73238,61923,10675.0
TD1D40264.20.11231,11231,2,11231,78120,79410,14,73238,61923,10675.0
TD1D40556.6.11231,11231,2,11231,78480,79770,14,73238,61923,10675.0
TD1D40396.10.11231,11231,2,11231,78840,80160,14,73238,61923,10675.0
TD1D40285.15.11231,11231,2,11231,79200,80505,14,73238,61923,10675.0
TD1D40232.15.11231,11231,2,11231,79560,80880,14,73238,61923,10675.0
TD1D40224.4.11231,11231,2,11231,79875,81195,14,73238,61923,10675.0
TD1D40754.24.11231,11231,2,11231,80235,81540,14,73238,61923,10675.0
TD1D40679.26.11231,11231,2,11231,80685,82005,14,73238,61923,10675.0
TD1D40264.22.11231,11231,2,11231,81135,82470,14,73238,61923,10675.0
TD1D40556.8.11231,11231,2,11231,81555,82890,14,73238,61923,10675.0
TD1D40396.12.11231,11231,2,11231,81915,83220,14,73238,61923,10675.0
TD1D40285.17.11231,11231,2,11231,82335,83595,14,73238,61923,10675.0
TD1D40224.6.11231,11231,2,11231,82800,84075,14,73238,61923,10675.0
TD1C00071.1.11231,11231,4,11231,16200,17520,14,73238,61923,10675.0
TD1C00091.1.11231,11231,4,11231,16410,17730,14,73238,61923,10675.0
TD1C00108.1.11231,11231,4,11231,16620,17940,14,73238,61923,10675.0
TD1C00128.1.11231,11231,4,11231,16830,18150,14,73238,61923,10675.0
TD1C00150.1.11231,11231,4,11231,17040,18360,14,73238,61923,10675.0
TD1C00167.1.11231,11231,4,11231,17250,18570,14,73238,61923,10675.0
TD1C00189.1.11231,11231,4,11231,17460,18780,14,73238,61923,10675.0
TD1C00201.1.11231,11231,4,11231,17670,18990,14,73238,61923,10675.0
TD1C00072.2.11231,11231,4,11231,17880,19200,14,73238,61923,10675.0
TD1C00092.2.11231,11231,4,11231,18090,19425,14,73238,61923,10675.0
TD1C00109.2.11231,11231,4,11231,18300,19635,14,73238,61923,10675.0
TD1C00129.2.11231,11231,4,11231,18510,19845,14,73238,61923,10675.0
TD1C00151.2.11231,11231,4,11231,18720,20055,14,73238,61923,10675.0
TD1C00168.2.11231,11231,4,11231,18930,20265,14,73238,61923,10675.0
TD1C00190.2.11231,11231,4,11231,19140,20475,14,73238,61923,10675.0
TD1C00071.3.11231,11231,4,11231,19350,20685,14,73238,61923,10675.0
TD1C00091.3.11231,11231,4,11231,19560,20895,14,73238,61923,10675.0
TD1C00108.3.11231,11231,4,11231,19770,21090,14,73238,61923,10675.0
TD1C00128.3.11231,11231,4,11231,19980,21300,14,73238,61923,10675.0
TD1C00150.3.11231,11231,4,11231,20190,21510,14,73238,61923,10675.0
TD1C00167.3.11231,11231,4,11231,20400,21720,14,73238,61923,10675.0
TD1C00189.3.11231,11231,4,11231,20610,21930,14,73238,61923,10675.0
TD1C00201.3.11231,11231,4,11231,20820,22140,14,73238,61923,10675.0
TD1C00072.4.11231,11231,4,11231,21030,22350,14,73238,61923,10675.0
TD1C00092.4.11231,11231,4,11231,21240,22605,14,73238,61923,10675.0
TD1C00109.4.11231,11231,4,11231,21450,22815,14,73238,61923,10675.0
TD1C00129.4.11231,11231,4,11231,21660,23070,14,73238,61923,10675.0
TD1C00151.4.11231,11231,4,11231,21870,23265,14,73238,61923,10675.0
TD1C00168.4.11231,11231,4,11231,22080,23475,14,73238,61923,10675.0
TD1C00190.4.11231,11231,4,11231,22290,23685,14,73238,61923,10675.0
TD1C00071.5.11231,11231,4,11231,22500,23895,14,73238,61923,10675.0
TD1C00091.5.11231,11231,4,11231,22710,24105,14,73238,61923,10675.0
TD1C00108.5.11231,11231,4,11231,22920,24360,14,73238,61923,10675.0
TD1C00128.5.11231,11231,4,11231,23130,24615,14,73238,61923,10675.0
TD1C00150.5.11231,11231,4,11231,23340,24840,14,73238,61923,10675.0
TD1C00167.5.11231,11231,4,11231,23550,25065,14,73238,61923,10675.0
TD1C00189.5.11231,11231,4,11231,23760,25275,14,73238,61923,10675.0
TD1C00201.5.11231,11231,4,11231,23970,25485,14,73238,61923,10675.0
TD1C00072.6.11231,11231,4,11231,24180,25695,14,73238,61923,10675.0
TD1C00390.2.11231,11231,4,11231,24390,25905,14,73238,61923,10675.0
TD1C00092.6.11231,11231,4,11231,24600,26115,14,73238,61923,10675.0
TD1C00109.6.11231,11231,4,11231,24810,26325,14,73238,61923,10675.0
TD1C00129.6.11231,11231,4,11231,25020,26550,14,73238,61923,10675.0
TD1C00151.6.11231,11231,4,11231,25230,26745,14,73238,61923,10675.0
TD1C00168.6.11231,11231,4,11231,25440,26955,14,73238,61923,10675.0
TD1C00190.6.11231,11231,4,11231,25650,27180,14,73238,61923,10675.0
TD1C00071.7.11231,11231,4,11231,25860,27375,14,73238,61923,10675.0
TD1C00091.7.11231,11231,4,11231,26070,27585,14,73238,61923,10675.0
TD1C00108.7.11231,11231,4,11231,26280,27795,14,73238,61923,10675.0
TD1C00128.7.11231,11231,4,11231,26490,28005,14,73238,61923,10675.0
TD1C00150.7.11231,11231,4,11231,26700,28245,14,73238,61923,10675.0
TD1C00167.7.11231,11231,4,11231,26910,28455,14,73238,61923,10675.0
TD1C00189.7.11231,11231,4,11231,27120,28665,14,73238,61923,10675.0
TD1C00201.7.11231,11231,4,11231,27330,28875,14,73238,61923,10675.0
TD1C00072.8.11231,11231,4,11231,27540,29085,14,73238,61923,10675.0
TD1C00390.4.11231,11231,4,11231,27750,29295,14,73238,61923,10675.0
TD1C00092.8.11231,11231,4,11231,27960,29535,14,73238,61923,10675.0
TD1C00109.8.11231,11231,4,11231,28170,29715,14,73238,61923,10675.0
TD1C00129.8.11231,11231,4,11231,28380,29925,14,73238,61923,10675.0
TD1C00151.8.11231,11231,4,11231,28590,30135,14,73238,61923,10675.0
TD1C00168.8.11231,11231,4,11231,28800,30345,14,73238,61923,10675.0
TD1C00190.8.11231,11231,4,11231,29010,30570,14,73238,61923,10675.0
TD1C00071.9.11231,11231,4,11231,29220,30765,14,73238,61923,10675.0
TD1C00091.9.11231,11231,4,11231,29430,30975,14,73238,61923,10675.0
TD1C00108.9.11231,11231,4,11231,29640,31185,14,73238,61923,10675.0
TD1C00128.9.11231,11231,4,11231,29850,31395,14,73238,61923,10675.0
TD1C00150.9.11231,11231,4,11231,30060,31605,14,73238,61923,10675.0
TD1C00167.9.11231,11231,4,11231,30270,31830,14,73238,61923,10675.0
TD1C00189.9.11231,11231,4,11231,30480,32040,14,73238,61923,10675.0
TD1C00201.9.11231,11231,4,11231,30690,32280,14,73238,61923,10675.0
TD1C00072.10.11231,11231,4,11231,30900,32475,14,73238,61923,10675.0
TD1C00390.6.11231,11231,4,11231,31110,32685,14,73238,61923,10675.0
TD1C00031.2.11231,11231,4,11231,31320,32895,14,73238,61923,10675.0
TD1C00109.10.11231,11231,4,11231,31530,33105,14,73238,61923,10675.0
TD1C00129.10.11231,11231,4,11231,31740,33330,14,73238,61923,10675.0
TD1C00151.10.11231,11231,4,11231,31950,33495,14,73238,61923,10675.0
TD1C00168.10.11231,11231,4,11231,32160,33705,14,73238,61923,10675.0
TD1C00049.2.11231,11231,4,11231,32370,33915,14,73238,61923,10675.0
TD1C00071.11.11231,11231,4,11231,32580,34125,14,73238,61923,10675.0
TD1C00091.11.11231,11231,4,11231,32790,34335,14,73238,61923,10675.0
TD1C00108.11.11231,11231,4,11231,33000,34545,14,73238,61923,10675.0
TD1C00128.11.11231,11231,4,11231,33210,34755,14,73238,61923,10675.0
TD1C00150.11.11231,11231,4,11231,33420,34965,14,73238,61923,10675.0
TD1C00190.10.11231,11231,4,11231,33630,35205,14,73238,61923,10675.0
TD1C00167.11.11231,11231,4,11231,33840,35430,14,73238,61923,10675.0
TD1C00189.11.11231,11231,4,11231,34050,35640,14,73238,61923,10675.0
TD1C00092.10.11231,11231,4,11231,34260,35850,14,73238,61923,10675.0
TD1C00072.12.11231,11231,4,11231,34470,36060,14,73238,61923,10675.0
TD1C00390.8.11231,11231,4,11231,34680,36270,14,73238,61923,10675.0
TD1C00031.4.11231,11231,4,11231,34890,36480,14,73238,61923,10675.0
