agency_id,route_color,route_id,route_long_name,route_short_name,route_text_color,route_type
3,0000ff,13678,B167 Chico || C167 Villa Gloria Ciclovía,CB167,ffffff,3
3,0000ff,13720,Nueva Roma ||  Portal Sur,TC14,ffffff,3
4,0000ff,12489,Germania  ||  Est. Terminal Norte,18-3,ffffff,3
4,0000ff,12489,Est. Terminal Norte ||  Germania,18-3,ffffff,3
4,0000ff,12490,Est. Terminal Norte ||  Germania Ciclovía,18-3,ffffff,3
4,0000ff,12491,Est. Terminal Norte ||  Germania Ciclovía,18-3,ffffff,3
4,0000ff,12492,Est. Terminal Norte ||  Germania Ciclovía,18-3,ffffff,3
4,0000ff,12695,Estación Mazurén  ||  Estación Mazurén,B926,ffffff,3
4,0000ff,13136,Est. Terminal Norte ||  Germania,18-3,ffffff,3
5,0000ff,10753,Cerro Norte ||  AK 7 CL 163,18-9,ffffff,3
5,0000ff,11518,San Cristobal Norte ||  Soratama,18-7,ffffff,3
5,0000ff,12523,Unicentro ||  Unicerros,18-11,ffffff,3
5,0000ff,12524,Unicentro ||  Unicerros,18-11,ffffff,3
6,00ff00,11488,K86 Aeropuerto El Dorado || K86 Portal Eldorado Ciclovía,M86-K86,ffffff,3
6,00ff00,12297,M82 CLL134 KR 7 || L82  Portal 20 de Julio,ML82,ffffff,3
6,00ff00,12298,CLL134 KR 7,M82,ffffff,3
6,00ff00,12299,CLL134 KR 7 || L82 Portal 20 de Julio,M82,ffffff,3
6,00ff00,12300,CLL134 KR 7,M82,ffffff,3
6,00ff00,12466,CLL134 KR 7 || L82 Portal 20 de Julio Ciclovía,M82,ffffff,3
6,00ff00,12771,P85 AV 68 Calle 9 || M85 Museo Nacional,P85-M85,ffffff,3
6,00ff00,12772,P85 AV 68 Calle 9 || M85 Museo Nacional Ciclovía,P85-M85,ffffff,3
6,00ff00,12773,P85 AV 68 Calle 9 || M85 Museo Nacional,P85-M85,ffffff,3
6,00ff00,12980,AV CL80 KR114,D81,ffffff,3
6,00ff00,12984,M84 KR 7 CLL 73 || C84 Av. Suba K114 D,MC84,ffffff,3
6,00ff00,12985,AV CL80 KR114 Ciclovía,D81,ffffff,3
6,00ff00,12986,Portal 20 de Julio Ciclovía,L81,ffffff,3
6,00ff00,12987,AV CL80 KR114,D81,ffffff,3
6,00ff00,12988,Portal 20 de Julio,L81,ffffff,3
6,00ff00,12991,CLL134 KR 7 || L82 Portal 20 de Julio Ciclovía,M82,ffffff,3
6,00ff00,12992,M82 CLL134 KR 7 || L82 Portal 20 de Julio Ciclovía,M82-L82,ffffff,3
6,00ff00,13027,Aeropuerto ||  Portal ElDorado,K86,ffffff,3
6,00ff00,13040,Aeropuerto ||  Portal ElDorado,K86,ffffff,3
6,00ff00,13089,Portal 20 de Julio,L81,ffffff,3
6,00ff00,13167,Pradera,F63,ffffff,3
6,00ff00,13168,Tibanica,Z63,ffffff,3
6,00ff00,13179,M86 KR 7 CLL 107A || K86 Portal ElDorado,MK86,ffffff,3
6,00ff00,13180,M86 KR 7 CLL 107A || K86  Portal ElDorado,MK86,ffffff,3
6,00ff00,13181,KR 7 CLL 107A,M86,ffffff,3
6,00ff00,13182,KR 7 CLL 107A || K86 Portal ElDorado,M86,ffffff,3
6,00ff00,13183,M86 KR 7 CLL 107A || K86 Portal ElDorado,MK86,ffffff,3
6,00ff00,13184,KR 7 CLL 107A || K86 Portal ElDorado Ciclovía,M86,ffffff,3
6,00ff00,13185,KR 7 CLL 107A || K86 Portal ElDorado Ciclovía,M86,ffffff,3
6,00ff00,13186,KR 7 CLL 107A || K86 Portal ElDorado Ciclovía,M86,ffffff,3
6,00ff00,13226,F63 Pradera || Z63 Tibanica,FZ63,ffffff,3
7,e30613,C_1,Tunal || Mirador del Paraiso,CABLE,ffffff,6
